,Timestamp,ID,articleCount,avgSentiment,stdSentiment,25quantileSentiment,50quantileSentiment,75quantileSentiment,maxSentiment,minSentiment,socialScore,nbOfDuplicates
36,2018-03-02,Bayer,50,0.21593666746031753,0.20503002639309795,0.09105250000000001,0.19375000000000003,0.33594999999999997,-0.30117,0.7947666666666665,7265,8
37,2018-03-05,Bayer,50,0.16342646666666666,0.21896927951981884,0.04764499999999999,0.19803333333333334,0.2955375,-0.36153,0.6146199999999999,3364,11
38,2018-03-06,Bayer,50,0.2787457785714286,0.16504596974475416,0.17467249999999998,0.29786,0.43196,-0.11608571428571428,0.50701,26335,17
39,2018-03-07,Bayer,50,0.2646346920634921,0.18296590464875276,0.13624,0.23128,0.41097500000000003,-0.07719000000000001,0.6403333333333333,212576,4
40,2018-03-08,Bayer,50,0.22182598095238087,0.17739408722384525,0.09016999999999997,0.26382000000000005,0.3612925,-0.14863,0.53252,10882,7
41,2018-03-09,Bayer,50,0.24477072539682546,0.19013245015818306,0.10885,0.21425,0.37024250000000003,-0.15626999999999996,0.7031499999999999,3729,14
42,2018-03-01,BMW,50,0.08216313333333333,0.18429090979683735,-0.0677475,0.093745,0.227515,-0.30269,0.39306,5198,2
43,2018-03-02,BMW,50,0.010212666666666665,0.23308589358768403,-0.12966,0.0426,0.1694875,-0.41567,0.43812000000000006,10523,0
44,2018-03-05,BMW,50,0.019075583333333326,0.16968712377809986,-0.07790000000000001,-0.011426249999999997,0.15786,-0.438025,0.37920000000000004,11961,9
45,2018-03-06,BMW,50,0.13736654999999998,0.16580836601029078,0.0347075,0.155355,0.239235,-0.29623999999999995,0.5065000000000001,5899,1
46,2018-03-07,BMW,50,0.09555042857142855,0.22377036587134969,-0.04618250000000001,0.13061000000000003,0.2764775,-0.48751999999999995,0.46247777777777777,10947,4
47,2018-03-08,BMW,50,0.0834403,0.24310075983134463,-0.026942499999999998,0.13313999999999998,0.21178,-0.5372600000000001,0.49624999999999997,3975,1
48,2018-03-09,BMW,50,0.01814294444444445,0.25087027237429316,-0.1655,0.030904999999999988,0.17487499999999997,-0.39322999999999997,0.56145,8343,3
49,2018-03-01,Telefonica,19,0.34358894736842105,0.150378356668724,0.23415999999999998,0.34992999999999996,0.48440000000000005,0.012669999999999992,0.51122,7,3
50,2018-03-02,Telefonica,8,0.23505222222222227,0.14827103803127323,0.1270125,0.1838588888888889,0.332255,0.07733999999999999,0.5126300000000001,45,1
51,2018-03-05,Telefonica,9,0.20082,0.11437793362357968,0.17629,0.19917,0.26493,0.025740000000000006,0.38781,173,0
52,2018-03-06,Telefonica,4,0.2841813888888889,0.12491677588140408,0.22336999999999999,0.2568977777777778,0.3177091666666667,0.16406,0.45887,3,0
53,2018-03-07,Telefonica,6,0.2693158333333333,0.21469039322747224,0.21012999999999998,0.340305,0.40260124999999997,-0.11839999999999999,0.46358,3,0
54,2018-03-08,Telefonica,10,0.349676,0.09449669132361786,0.29334999999999994,0.30079999999999996,0.42381750000000007,0.25586,0.49544,274,1
55,2018-03-09,Telefonica,14,0.2927039484126985,0.17009549748675898,0.1360375,0.352515,0.43231,0.03732,0.4835000000000001,102,4
56,2018-03-01,Google,50,0.04971430476190477,0.2517009514242327,-0.06020500000000001,0.14988,0.1737233333333333,-0.42973,0.43619,8519,20
57,2018-03-02,Google,50,0.09127450396825398,0.18439167192940173,-0.01918,0.12021,0.20339249999999998,-0.43144,0.38947999999999994,3234,11
58,2018-03-05,Google,50,0.10390457777777778,0.1926713729274841,0.010164999999999993,0.13944,0.22538999999999998,-0.38171999999999995,0.53758,5593,2
59,2018-03-06,Google,50,0.13228081190476185,0.21295328192756438,0.08766,0.15785,0.23957750000000003,-0.48228,0.5256,1385,7
60,2018-03-07,Google,50,0.11576435238095244,0.17772173409747663,-0.0295925,0.11588499999999999,0.2409875,-0.38458,0.5844700000000002,4660,3
61,2018-03-08,Google,50,0.11819795555555557,0.18485348954399425,0.013352499999999996,0.11888,0.23795861111111113,-0.36312,0.5603,4828,2
62,2018-03-09,Google,50,0.18311711349206347,0.18999450800886222,0.0604325,0.20201875,0.31679124999999997,-0.317,0.573275,22032,2
63,2018-03-01,Allianz,35,0.19130455102040814,0.1991382236767071,0.040330000000000005,0.18676,0.339785,-0.1553857142857143,0.52685,901,4
