,Timestamp,AIR.DE
332,2001-08-13,-0.024483332165465832
333,2001-08-14,-0.03788699856099198
334,2001-08-15,-0.033218957792522374
335,2001-08-16,-0.01755336758090076
336,2001-08-17,0.0072652109914121965
337,2001-08-20,0.0015499873937563358
338,2001-08-21,0.021956460281585155
339,2001-08-22,-0.0020222453807678953
340,2001-08-23,0.009068072213970435
341,2001-08-24,0.0030045090202985847
342,2001-08-27,0.004987541511039417
343,2001-08-28,-0.02010117932108768
344,2001-08-29,0.0
345,2001-08-30,-0.010204170174241689
346,2001-08-31,-0.03655759573379713
347,2001-09-03,0.005305052229692908
348,2001-09-04,0.055069225362127217
349,2001-09-05,-0.016153809112453565
350,2001-09-06,-0.017972242404430627
351,2001-09-07,-0.03372290049164173
352,2001-09-10,-0.05225274362445553
353,2001-09-11,-0.013072081567353067
354,2001-09-12,-0.13647786717396881
355,2001-09-13,-0.05388508849497953
356,2001-09-14,-0.11114422177467498
357,2001-09-17,0.04313949266061767
358,2001-09-18,-0.1778869597260888
359,2001-09-19,-0.0734274685548173
360,2001-09-20,-0.006688988150796771
361,2001-09-21,-0.0674189840029249
362,2001-09-24,-inf
363,2001-09-25,inf
364,2001-09-26,0.04259587717875846
365,2001-09-27,-0.007534568921939044
366,2001-09-28,0.03711766295650243
367,2001-10-01,-0.07566633307373749
368,2001-10-02,-0.04922694076515066
369,2001-10-03,-inf
370,2001-10-04,inf
371,2001-10-05,-0.021599111803461746
372,2001-10-08,-0.04009445720187799
373,2001-10-09,-0.0036429912785012064
374,2001-10-10,0.08228611859761426
375,2001-10-11,0.06506359334706202
376,2001-10-12,-0.016673669327059493
377,2001-10-15,-0.023492372398275396
378,2001-10-16,-inf
379,2001-10-17,inf
380,2001-10-18,0.01989719441526283
381,2001-10-19,-0.05924653320381035
382,2001-10-22,0.0320883145515003
383,2001-10-23,0.04357124829364034
384,2001-10-24,0.023746807166607375
385,2001-10-25,-0.008361888327128142
386,2001-10-26,0.024133901336429897
387,2001-10-29,-0.005229746697277271
388,2001-10-30,-0.07220830834092551
389,2001-10-31,0.0456412809562039
390,2001-11-01,0.007662872745568983
391,2001-11-02,-0.009202518931161752
392,2001-11-05,0.0539861215581352
393,2001-11-06,-0.020649701290543554
394,2001-11-07,0.03514270859311042
395,2001-11-08,0.007168489478612372
396,2001-11-09,0.014184634991956546
397,2001-11-12,-0.032203140494634575
398,2001-11-13,-0.0007275373183772693
399,2001-11-14,0.015168221473171428
400,2001-11-15,-0.029831240783245505
401,2001-11-16,0.019020324679030143
402,2001-11-19,0.036290001405200556
403,2001-11-20,-0.025479085300985194
404,2001-11-21,-0.02761803442059696
405,2001-11-22,0.04959694113937241
406,2001-11-23,-0.02556957484950395
407,2001-11-26,0.007168489478612372
408,2001-11-27,-0.010772096981910728
409,2001-11-28,-0.017480415969973073
410,2001-11-29,-0.005156549179245573
411,2001-11-30,0.01684404525643446
412,2001-12-03,0.0
413,2001-12-04,-0.023513206692715283
414,2001-12-05,0.038648630757815994
415,2001-12-06,0.026122205399965903
416,2001-12-07,-0.014035318116383255
417,2001-12-10,-0.025046031926087675
