,Timestamp,Total
176,2000-09-14,0.0
177,2000-09-15,0.01076565421568798
178,2000-09-18,-0.04938522518074295
179,2000-09-19,0.027128667388252925
180,2000-09-20,0.05904902885279961
181,2000-09-21,-0.010954275003464797
182,2000-09-22,0.0
183,2000-09-25,-0.00348432408261079
184,2000-09-26,0.014438599086075588
185,2000-09-27,-0.014438599086075588
186,2000-09-28,0.025274177015020882
187,2000-09-29,-0.04762804898925488
188,2000-10-02,0.004155541747286939
189,2000-10-03,0.021682654309557847
190,2000-10-04,-0.018134454253460497
191,2000-10-05,0.0035356548323077774
192,2000-10-06,-0.0035356548323077774
193,2000-10-09,-0.03789927259098613
194,2000-10-10,0.011581964273612577
195,2000-10-11,-0.027028672387919173
196,2000-10-12,-0.019491343246973436
197,2000-10-13,0.0
198,2000-10-16,0.019491343246973436
199,2000-10-17,0.03487658468622046
200,2000-10-18,-0.011490903576802047
201,2000-10-19,0.011490903576802047
202,2000-10-20,-0.042376619842767305
203,2000-10-23,0.007500035156546847
204,2000-10-24,0.02338568110941841
205,2000-10-25,-0.019036497490916737
206,2000-10-26,-0.01184921877504852
207,2000-10-27,0.01556209432747524
208,2000-10-30,0.01896661321699078
209,2000-10-31,0.0
210,2000-11-01,-0.027028672387919173
211,2000-11-02,0.0384780291551281
212,2000-11-03,-0.015092348045709691
213,2000-11-06,-0.019036497490916737
214,2000-11-07,-0.008092169897336188
215,2000-11-08,-0.027885203489535382
216,2000-11-09,-0.024066202142564386
217,2000-11-10,0.020202707317519497
218,2000-11-13,-0.020202707317519497
219,2000-11-14,0.016324227988948614
220,2000-11-15,0.04371934754048734
221,2000-11-16,0.019036497490916737
222,2000-11-17,-0.011624480852287622
223,2000-11-20,-0.007412016638629115
224,2000-11-21,-0.02384052686547511
225,2000-11-22,-0.0038167985267012483
226,2000-11-24,-0.016062022148310984
227,2000-11-27,0.012230599836755118
228,2000-11-28,0.023396577806396035
229,2000-11-29,-0.007528266420791407
230,2000-11-30,0.019333311870554315
231,2000-12-01,0.045283921534364335
232,2000-12-04,0.007058852839624485
233,2000-12-05,0.0
234,2000-12-06,-0.010607052895721836
235,2000-12-07,0.021682654309557847
236,2000-12-08,0.014388737452099676
237,2000-12-11,0.014184634991956102
238,2000-12-12,0.0033745813801453473
239,2000-12-13,0.003922672443798181
240,2000-12-14,-0.02148188881589963
241,2000-12-15,0.02148188881589963
242,2000-12-18,0.0675750137067932
243,2000-12-19,-0.006818804285721125
244,2000-12-20,-0.013245226750020489
245,2000-12-21,0.045865255871949895
246,2000-12-22,0.018673265265621186
247,2000-12-26,0.030529205034822926
248,2000-12-27,0.012530284425624316
249,2000-12-28,0.06624324543000304
250,2000-12-29,0.0031326944393379463
251,2001-01-02,-0.017125249525463015
252,2001-01-03,0.011299555253933224
253,2001-01-04,0.08111387102469125
254,2001-01-05,-0.02901191492812849
255,2001-01-08,-0.0025630086648895656
256,2001-01-09,-0.04684594759948135
257,2001-01-10,0.038686142822999425
258,2001-01-11,0.0025839807659249203
259,2001-01-12,-0.021739986636406083
260,2001-01-16,-0.008386718767101176
261,2001-01-17,0.024952049613489624
262,2001-01-18,-0.0056362603141981715
263,2001-01-19,-0.019315789299291453
264,2001-01-22,-0.00801072374607914
265,2001-01-23,0.032962773359568764
266,2001-01-24,0.005174655790017635
267,2001-01-25,-0.027028672387919617
268,2001-01-26,0.021854016597901982
269,2001-01-29,0.01757062558878264
270,2001-01-30,-0.012826169848420221
271,2001-01-31,0.02170759849694015
272,2001-02-01,0.0278199382019082
273,2001-02-02,-0.01651565203072103
274,2001-02-05,-0.0008329863038918361
275,2001-02-06,0.00041657988521626166
276,2001-02-07,0.005813969865419821
277,2001-02-08,-0.009987598628348415
278,2001-02-09,-0.0025125641358831885
279,2001-02-12,0.018692133012152556
280,2001-02-13,-0.007020470709562243
281,2001-02-14,-0.0062357300375723845
282,2001-02-15,0.011196467784123865
283,2001-02-16,-0.013283715463209944
284,2001-02-20,-0.0033486845859318493
285,2001-02-21,-0.012658396871923383
286,2001-02-22,-0.013250888478716583
287,2001-02-23,0.015371780047854333
288,2001-02-26,0.022209167605375946
289,2001-02-27,-0.005402049288994792
290,2001-02-28,0.0
291,2001-03-01,0.00581638532143991
292,2001-03-02,0.00041416442919617324
293,2001-03-05,0.0028943580263645075
294,2001-03-06,-0.003722858488005798
295,2001-03-07,0.007020470709562243
296,2001-03-08,-0.0016474468305984757
297,2001-03-09,-0.01077507316795856
298,2001-03-12,-0.01765493523872097
299,2001-03-13,-0.020999271742820902
300,2001-03-14,-0.03930733448817003
301,2001-03-15,0.020067563050809145
302,2001-03-16,-0.008869237740779745
303,2001-03-19,0.0053309766411810955
304,2001-03-20,-0.011586582385003208
305,2001-03-21,-0.00044832997836818933
306,2001-03-22,-0.009461661034046998
307,2001-03-23,0.010358120081084277
308,2001-03-26,0.028270433938255568
309,2001-03-27,-0.009188426054406396
310,2001-03-28,0.01179825789677702
311,2001-03-29,-0.0008691873645867432
312,2001-03-30,0.06725222700916733
313,2001-04-02,0.02409755157906046
314,2001-04-03,0.003960401216096976
315,2001-04-04,-0.036221263434318196
316,2001-04-05,0.008163310639160759
317,2001-04-06,-0.0036652453982957134
318,2001-04-09,-0.0012247398958957767
319,2001-04-10,0.0008166599065559943
320,2001-04-11,0.024194728587056957
321,2001-04-12,-0.0015948966698164924
322,2001-04-16,0.03335604510609658
323,2001-04-17,-0.026198956901006376
324,2001-04-18,0.02233197605751025
325,2001-04-19,0.04692499156196828
326,2001-04-20,-0.014522690541928007
327,2001-04-23,-0.011696039763191113
328,2001-04-24,-0.008766970579141109
329,2001-04-25,0.005345564466419539
330,2001-04-26,0.009097864117526555
331,2001-04-27,0.06182257213384457
332,2001-04-30,0.0003546728180467973
333,2001-05-01,0.005305052229693352
334,2001-05-02,0.005277057100843585
335,2001-05-03,-0.005277057100843585
336,2001-05-04,0.002114165692335135
337,2001-05-07,-0.007419217922028487
338,2001-05-08,-0.005333345975362391
339,2001-05-09,0.0
340,2001-05-10,0.005333345975362391
341,2001-05-11,-0.003552401604367983
342,2001-05-14,0.012730016322006321
343,2001-05-15,0.029087923361315493
344,2001-05-16,0.015913659004663128
345,2001-05-17,0.004022801268161569
346,2001-05-18,-0.003686949039983567
347,2001-05-21,-0.001007895264224068
348,2001-05-22,0.018318580523684513
349,2001-05-23,-0.013623736219476879
350,2001-05-24,-0.005367339285839989
351,2001-05-25,0.0026872706799734303
352,2001-05-29,-0.017256391666958137
353,2001-05-30,-0.01029168603654762
354,2001-05-31,0.0048159707805846
355,2001-06-01,0.0842048801161761
356,2001-06-04,-0.034010336010844355
357,2001-06-05,-0.009180392344961152
358,2001-06-06,-0.00660940938767407
359,2001-06-07,0.0013253812410685128
360,2001-06-08,0.010540282035432558
361,2001-06-11,-0.010540282035432558
362,2001-06-12,-0.010652564116207408
363,2001-06-13,0.02053732334874958
364,2001-06-14,-0.06466967727914552
365,2001-06-15,0.004536737845802996
366,2001-06-18,-0.025389234004819627
367,2001-06-19,-0.008968669982760247
368,2001-06-20,-0.007233304593520007
369,2001-06-21,0.007233304593520007
370,2001-06-22,0.012533736147256391
371,2001-06-25,-0.02049325718518391
372,2001-06-26,-0.010589837873204555
373,2001-06-27,0.03428082384470965
374,2001-06-28,0.0293624729105173
375,2001-06-29,-0.021940632869378085
376,2001-07-02,0.03630476493043533
377,2001-07-03,-0.0016992357529597157
378,2001-07-05,-0.01611555535659237
379,2001-07-06,-0.009027839092765166
380,2001-07-09,0.004176824728805872
381,2001-07-10,-0.0066213867982773955
382,2001-07-11,0.013889112160667239
383,2001-07-12,0.042861293047153026
384,2001-07-13,0.00033030553562074516
385,2001-07-16,0.05680975479743111
386,2001-07-17,0.0385604688389094
387,2001-07-18,-0.039809298223816736
388,2001-07-19,0.038006413120091675
389,2001-07-20,0.029631797606370913
390,2001-07-23,-0.025130664725579788
391,2001-07-24,0.00298953884836628
392,2001-07-25,0.030862111382658153
393,2001-07-26,0.02825127251282611
394,2001-07-27,-0.016454271939170262
395,2001-07-30,0.0037116388077889084
396,2001-07-31,-0.019568969785734858
397,2001-08-01,-0.0067065421219441035
398,2001-08-02,0.0035046764844492984
399,2001-08-03,-0.008784829555732454
400,2001-08-06,0.00029407440294226816
401,2001-08-07,-0.0038297292352500456
402,2001-08-08,-0.020877585021555234
403,2001-08-09,-0.0371493216905483
404,2001-08-10,-0.007220247973487304
405,2001-08-13,0.021814514148949193
406,2001-08-14,0.0012322860462647967
407,2001-08-15,-0.010212064609848692
408,2001-08-16,-0.01947297712665863
409,2001-08-17,-0.02667681896381824
410,2001-08-20,0.02095161248577826
411,2001-08-21,-0.0070422826254130655
412,2001-08-22,-0.013909329860365194
413,2001-08-23,-0.046675138570129615
414,2001-08-24,-0.06013412779382721
415,2001-08-27,-0.0032673835566687792
416,2001-08-28,-0.013545878001685274
417,2001-08-29,-0.042543588649358366
418,2001-08-30,-0.01785068741708873
419,2001-08-31,-0.020570345565628312
420,2001-09-04,0.03069898688880679
421,2001-09-05,-0.06816265143096256
422,2001-09-06,-0.04845826904524353
423,2001-09-07,-0.009628083128975895
424,2001-09-10,-0.0004398504579379292
425,2001-09-17,-0.051455393337735966
426,2001-09-18,-0.011178504852082494
427,2001-09-19,0.016260520871780315
428,2001-09-20,-0.028039220064393078
429,2001-09-21,-0.03865215443427905
430,2001-09-24,0.08042156731057437
431,2001-09-25,0.07654007712233435
432,2001-09-26,-0.010156667928672203
433,2001-09-27,0.006359995998262313
434,2001-09-28,0.04584738495102769
435,2001-10-01,-0.07805974703586394
436,2001-10-02,0.025426924684709196
437,2001-10-03,0.031416196233378546
438,2001-10-04,0.026451186087169898
439,2001-10-05,-0.020284671171505675
440,2001-10-08,-0.012371291802546924
441,2001-10-09,0.016461277054072188
442,2001-10-10,0.04781787435049267
443,2001-10-11,-0.015291417344141411
444,2001-10-12,-0.036616442257876525
445,2001-10-15,-0.03758271114904277
446,2001-10-16,-0.008976337253864042
447,2001-10-17,0.004284496699838325
448,2001-10-18,-0.06081168505771739
449,2001-10-19,-0.03466952262456857
450,2001-10-22,-0.022355271043880354
451,2001-10-23,0.024234970845458115
452,2001-10-24,-0.037794500631090244
453,2001-10-25,0.00437850371124604
454,2001-10-26,0.004842624475787982
455,2001-10-29,-0.01215081778251248
456,2001-10-30,-0.05735978604838765
457,2001-10-31,0.04505950796673597
458,2001-11-01,-0.027605266091888847
459,2001-11-02,0.014148795909433076
460,2001-11-05,0.08046718046541601
461,2001-11-06,0.006920442844573493
462,2001-11-07,-0.05529402712878939
463,2001-11-08,-0.0014587894636597376
464,2001-11-09,0.007272759329079559
465,2001-11-12,-0.007272759329079559
466,2001-11-13,0.009203261859137335
467,2001-11-14,-0.015549390064861335
468,2001-11-15,0.05849064171197904
469,2001-11-16,-0.054092882364209505
470,2001-11-19,-0.011770611620380844
471,2001-11-20,-0.0009871669113601378
472,2001-11-21,-0.027536157808605743
473,2001-11-23,0.009095565484485313
474,2001-11-26,-0.011128086509407442
475,2001-11-27,0.012133617011426345
476,2001-11-28,0.012980711472720952
477,2001-11-29,-0.013986241974739855
478,2001-11-30,0.02336671066017626
479,2001-12-03,-0.007398307481444988
480,2001-12-04,-0.02252911306002847
481,2001-12-05,0.035806908326067255
482,2001-12-06,-0.028240667942751152
483,2001-12-07,-0.03320867099665348
484,2001-12-10,0.0015572284486062848
485,2001-12-11,0.0020725396019725117
486,2001-12-12,0.02251886353534971
487,2001-12-13,-0.006091389393402036
488,2001-12-14,-0.007153837356618897
489,2001-12-17,-0.0005129520502316076
490,2001-12-18,0.0005129520502316076
491,2001-12-19,0.019802627296179764
492,2001-12-20,-0.010614201241773369
493,2001-12-21,0.02409755157906046
494,2001-12-24,0.0069204428445739374
495,2001-12-26,0.019512814223581643
496,2001-12-27,0.014388737452099676
497,2001-12-28,0.0038022859497384154
498,2001-12-31,0.004732616500099152
499,2002-01-02,-0.008534902449837567
500,2002-01-03,0.002853068982406448
501,2002-01-04,0.013207739167777621
502,2002-01-07,-0.010362787035546273
503,2002-01-08,-0.006650855869909655
504,2002-01-09,0.019821319059654563
505,2002-01-10,-0.024599159013367622
506,2002-01-11,0.004301081899390269
507,2002-01-14,0.0
508,2002-01-15,0.024494865740590566
509,2002-01-16,0.03340507355706501
510,2002-01-17,0.022692853652968026
511,2002-01-18,0.0021973201545839594
512,2002-01-22,0.03026603694085983
513,2002-01-23,0.023986001591874473
514,2002-01-24,0.014448135747386015
515,2002-01-25,-0.007404394174209905
516,2002-01-28,-0.0028943580263645075
517,2002-01-29,-0.027283958948468356
518,2002-01-30,0.0033984739591113033
519,2002-01-31,0.05847692975897578
520,2002-02-01,-0.03874082831643033
521,2002-02-04,-0.016349138001529706
522,2002-02-05,-0.02179107801799729
523,2002-02-06,0.004310351501122245
524,2002-02-07,0.0025773210143000824
525,2002-02-08,0.018700077432984852
526,2002-02-11,-0.028182907114246536
527,2002-02-12,-0.007389731519864995
528,2002-02-13,-0.007005282588408601
529,2002-02-14,-0.009713100646500106
530,2002-02-15,0.0013300822178141658
531,2002-02-19,-0.031048613275663772
532,2002-02-20,-0.0064190958607173165
533,2002-02-21,0.015971135738962694
534,2002-02-22,-0.006357877910845744
535,2002-02-25,-0.002280502698725151
536,2002-02-26,-0.004576667027411663
537,2002-02-27,0.03603993648319692
538,2002-02-28,0.02188271124950747
539,2002-03-01,0.004319661144516651
540,2002-03-04,0.060624621816434576
541,2002-03-05,0.025632160193174602
542,2002-03-06,-0.009535233150999911
543,2002-03-07,-0.00761374144830862
544,2002-03-08,0.01278994253363619
545,2002-03-11,0.01458728803351228
546,2002-03-12,-0.0019588644853332227
547,2002-03-13,0.05009650008348743
548,2002-03-14,0.03518134907084036
549,2002-03-15,0.002876665054584837
550,2002-03-18,0.04046286361318119
551,2002-03-19,-0.05711784671148745
552,2002-03-20,-0.029266767487333034
553,2002-03-21,-0.0037664827954770885
554,2002-03-22,0.0
555,2002-03-25,-0.034552381506659735
556,2002-03-26,-0.015748356968139365
557,2002-03-27,0.014966801633319093
558,2002-03-28,-0.016952899604948612
559,2002-04-01,0.023576730563997117
560,2002-04-02,-0.018025566427871453
561,2002-04-03,-0.028882874148785653
562,2002-04-04,0.0004069176048009382
563,2002-04-05,0.028871291595585546
564,2002-04-08,-0.010329849501576671
565,2002-04-09,-0.00560674276123585
566,2002-04-10,0.0175163714223312
567,2002-04-11,-0.026390975855806076
568,2002-04-12,0.028755974987303645
569,2002-04-15,-0.19547859845601634
570,2002-04-16,0.0009569378720679644
571,2002-04-17,-0.039507698375512046
572,2002-04-18,0.03902934390573476
573,2002-04-19,-0.0028749420855986862
574,2002-04-22,0.009075772829441942
575,2002-04-23,-0.0019038558820665408
576,2002-04-24,-0.02069869324557727
577,2002-04-25,-0.002922554442601921
578,2002-04-26,0.034519247041474355
579,2002-04-29,0.017286111340879096
580,2002-04-30,0.030111764085533288
581,2002-05-01,0.033152207316900384
582,2002-05-02,0.02448050101888999
583,2002-05-03,-0.033214180987644504
584,2002-05-06,-0.022173857494322213
585,2002-05-07,-0.01581953894489274
586,2002-05-08,0.005905081887714214
587,2002-05-09,0.005420067469339429
588,2002-05-10,-0.0067796869853786745
589,2002-05-13,0.002717392976499866
590,2002-05-14,0.018817759574798032
591,2002-05-15,0.01934126225685384
592,2002-05-16,-0.01226471790925654
593,2002-05-17,-0.007076544347597302
594,2002-05-20,0.003102151834087241
595,2002-05-21,0.0013265533672055518
596,2002-05-22,-0.005761150435071638
597,2002-05-23,0.0026631174194839957
598,2002-05-24,-0.004887812441594974
599,2002-05-28,0.008869237740779745
600,2002-05-29,-0.005756048657553414
601,2002-05-30,-0.0008884940611153525
602,2002-05-31,0.017184824754101324
603,2002-06-03,-0.025665125520034415
604,2002-06-04,-0.022208028039516492
605,2002-06-05,-0.018035170919438848
606,2002-06-06,-0.011262437205278086
607,2002-06-07,0.00047180939775914865
608,2002-06-10,0.0032964475341787924
609,2002-06-11,-0.046676743164403955
610,2002-06-12,-0.009901070982711424
611,2002-06-13,-0.017566323717899568
612,2002-06-14,0.03434027398837314
613,2002-06-17,-0.01677395027047357
614,2002-06-18,0.0029806281381374866
615,2002-06-19,-0.013986241974739855
616,2002-06-20,-0.02598872380952333
617,2002-06-21,-0.016133579192848746
618,2002-06-24,-0.010018538845597114
619,2002-06-25,0.00052980133689573
620,2002-06-26,-0.004246290881450676
621,2002-06-27,0.010582109330536493
622,2002-06-28,-0.010050335853501124
623,2002-07-01,-0.0005317734770353688
624,2002-07-02,-0.02969178980740317
625,2002-07-03,0.0038282792174837432
626,2002-07-05,0.03644561992045592
627,2002-07-08,0.014629310015959351
628,2002-07-09,-0.025211419346495845
629,2002-07-10,-0.005333345975362835
630,2002-07-11,-0.001605566306909445
631,2002-07-12,0.0037423192566445884
632,2002-07-15,-0.02923868272752639
633,2002-07-16,-0.04150904367129371
634,2002-07-17,-0.08420370083543105
635,2002-07-18,0.025224345672898885
636,2002-07-19,0.023417461549446905
637,2002-07-22,-0.054891827567517204
638,2002-07-23,-0.008183866891345648
639,2002-07-24,0.0719383817167083
640,2002-07-25,-0.04204823624349929
641,2002-07-26,0.001226241723244037
642,2002-07-29,0.04960682407598771
643,2002-07-30,-0.00291971010333425
644,2002-07-31,0.018540507915742577
645,2002-08-01,-0.04340857449375646
646,2002-08-02,-0.023045289117883616
647,2002-08-05,-0.05614845848069239
648,2002-08-06,0.0038860152529505143
649,2002-08-07,0.01857241984475788
650,2002-08-08,0.03369002338298399
651,2002-08-09,-0.012345835822299644
652,2002-08-12,-0.0006213109861255006
653,2002-08-13,-0.008112368982629015
654,2002-08-14,0.03327478888487212
655,2002-08-15,0.003025720916537189
656,2002-08-16,0.05581477910639654
657,2002-08-19,0.0005712653682921065
658,2002-08-20,-0.024863957937336867
659,2002-08-21,0.0
660,2002-08-22,0.009903955116945085
661,2002-08-23,-0.030608628478636213
662,2002-08-26,0.02128998212876665
663,2002-08-27,-0.012956600569622445
664,2002-08-28,-0.022176515651342044
665,2002-08-29,0.047923988281583174
666,2002-08-30,-0.01807102513190184
667,2002-09-03,-0.05439407206579894
668,2002-09-04,0.006191970247920953
669,2002-09-05,-0.02436859101695754
670,2002-09-06,0.02436859101695754
671,2002-09-09,0.02439145312415958
672,2002-09-10,-0.025626783732151992
673,2002-09-11,-0.002475248788543105
674,2002-09-12,-0.02763995048754042
675,2002-09-13,0.005082603063466085
676,2002-09-16,-0.01211363234804308
677,2002-09-17,-0.006435028640908058
678,2002-09-18,-0.009079180395571207
679,2002-09-19,-0.019737482838320997
680,2002-09-20,-0.028303776162851957
681,2002-09-23,-0.03477401833559668
682,2002-09-24,-0.015692190761084746
683,2002-09-25,0.006449323679906804
684,2002-09-26,0.030944803849421554
685,2002-09-27,-0.03452262519730542
686,2002-09-30,-0.05905774964360111
687,2002-10-01,0.04534407388142414
688,2002-10-02,-0.03400179727748931
689,2002-10-03,-0.05406722127027619
690,2002-10-04,-0.04214562145076339
691,2002-10-07,-0.03452974620820415
692,2002-10-08,0.03948433933288786
693,2002-10-09,-0.024177918050212188
694,2002-10-10,0.029108084158070646
695,2002-10-11,0.051907859602017936
696,2002-10-14,-0.00546236239184017
697,2002-10-15,-0.006279455484842877
698,2002-10-16,-0.04674501282337751
699,2002-10-17,0.0340665545636063
700,2002-10-18,0.023641763057040688
701,2002-10-21,0.02385646036195821
702,2002-10-22,-0.006102230987642621
703,2002-10-23,-0.00999623856337628
704,2002-10-24,0.004626068388782212
705,2002-10-25,0.018293193047325573
706,2002-10-28,-0.003783583779639166
707,2002-10-29,-0.016049255453279176
708,2002-10-30,0.009202518931161752
709,2002-10-31,0.03524924363967186
710,2002-11-01,-0.005171788402393851
711,2002-11-04,0.03636764417087468
712,2002-11-05,-0.033409062131129375
713,2002-11-06,-0.0029585820397453055
714,2002-11-07,-0.03390155167568132
715,2002-11-08,-0.004608303086194088
716,2002-11-11,-0.023365548956212123
717,2002-11-12,0.006284388318151812
718,2002-11-13,-0.05720447874540868
719,2002-11-14,0.0390293439057352
720,2002-11-15,0.0
721,2002-11-18,-0.011227062593783366
722,2002-11-19,-0.003231020581446309
723,2002-11-20,0.0008087343748517384
724,2002-11-21,0.051980204732357205
725,2002-11-22,0.028746306156833157
726,2002-11-25,0.02212479628063635
727,2002-11-26,-0.04398771005828017
728,2002-11-27,0.04179712867846108
729,2002-11-29,-0.013245226750020489
730,2002-12-02,-0.0007410152247193658
731,2002-12-03,-0.0029695641718161525
732,2002-12-04,-0.02789476001879576
733,2002-12-05,0.0053374125947209805
734,2002-12-06,0.025526911595890933
735,2002-12-09,-0.03930967189131174
736,2002-12-10,0.025876634078667582
737,2002-12-11,-0.0045180799747890354
738,2002-12-12,0.008267615676268658
739,2002-12-13,-0.008267615676268658
740,2002-12-16,0.015724771784350722
741,2002-12-17,-0.01950549462425677
742,2002-12-18,0.010550210895152734
743,2002-12-19,-0.004507896439190251
744,2002-12-20,0.02381064869371885
745,2002-12-23,0.01459879942115272
746,2002-12-24,0.01367419651423063
747,2002-12-26,-0.010779838487866122
748,2002-12-27,-0.005070637448960191
749,2002-12-30,-0.016105765414853312
750,2002-12-31,-0.003696861881326452
751,2003-01-02,0.014706147389695445
752,2003-01-03,0.042164159107696886
753,2003-01-06,0.05645837880961091
754,2003-01-07,0.025466606437060335
755,2003-01-08,-0.02018954933621675
756,2003-01-09,-0.015247229420693564
